"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5"
"-*darylsprenger";1;1;1;0,264;0,411
"*i_0317";1;0,083;1;0,062;1
"*postDate_3-11-2025";1;1;1;0;1
"-*rom_svl";0;1;1;1;1
"-*kiiwy07";1;1;0,007;1;1
"-*_____yanis";1;1;1;0,103;1
"-*quentin_gallea";1;1;1;0,103;1
"-*ludomotoch";1;1;1;1;0,129
"-*emilye27";1;0,001;1;1;1
"-*ecoplaers_naturals";1;1;1;0,126;1
"-*rirecaz";1;1;1;0,103;1
"-*dont_be_trashy";1;1;1;0,103;1
"-*lukasyumanwaring";1;1;1;1;0,129
"-*jannat_snow";1;0,001;1;1;1
"-*vanessa_g2309";1;0,001;1;1;1
"-*eiderdir";1;1;1;1;0,283
"-*walda_zam";0,004;1;1;0,471;1
"-*ritaricardocarvalho";1;1;1;1;0,283
"-*soraoyuku";1;1;1;1;1
"-*alex_221081";1;0,001;1;1;1
"-*vivipapipoto";1;0,001;1;1;1
"*i_0318";1;1;0,184;0,94;1
"-*kazim_rahimi";1;1;1;1;0,129
"-*r0setine103b";1;1;0,004;1;1
"*i_0319";1;0,386;1;1;0,01
"-*mon_soleil2000";1;0,001;1;1;1
"-*gwenae2le";1;1;1;1;0,283
"-*sheldon_cn";1;0,135;0,262;1;1
"-*rylme_";1;1;1;1;0,283
"-*x__foxie__x";1;1;1;1;0,283
"-*confitures";1;0,001;1;1;1
"-*olympe_app";1;1;1;1;0,283
"-*niazi_safi96";1;1;1;1;0,283
"*i_0320";1;1;1;0;1
"*postReposts_80";1;1;1;0;1
"-*sebastienzl";1;1;1;0,103;1
"-*gurbet_kartal29";1;1;1;0,103;1
"*commentLikes_222";1;1;1;1;0,283
"-*tynan_dsp";1;1;0,592;1;0,545
"-*theholywifi";1;1;1;0,103;1
"-*lolo_schwarzy";1;1;1;0,684;0,225
"-*chavazdaniel";1;1;1;0,101;1
"-*isam_5577";1;1;1;0,103;1
"-*eltony900";1;1;1;0,103;1
"-*papeterieducentre";1;1;1;0,103;1
"-*maevaeap";1;1;1;0,103;1
"-*kenzo_prl";1;1;1;0,103;1
"-*matt_chdl";1;1;1;0,001;1
"-*clementine_ethenoz";1;1;1;0,814;0,484
"-*k_rat_";1;1;1;1;1
"-*lordsantosy";1;1;1;0,005;1
"-*arthurgenilloud";1;1;1;1;0,129
"-*corentinmiq";1;1;1;0,103;1
"-*gfree2b";1;1;1;0,103;1
"-*live_with__all_your_heart";1;1;1;0,103;1
"-*dvdschndr";1;1;1;0,103;1
"-*muj_taba_44";1;1;1;1;0,129
"-*val3091";1;1;1;0,103;1
"-*nmaaz__";1;1;1;0,103;1
"-*_alicia_clv";1;1;1;0,103;1
"-*petit_angoisse";1;0,001;1;1;1
"-*jehanne_";0;1;1;1;1
"*i_0321";0,685;1;1;0,006;1
"-*jaysinhoo_";0;1;1;1;1
"-*ivo_farias_37";1;1;1;0,103;1
"-*creanima";1;1;1;0,126;1
"*i_0322";0;1;1;1;1
"-*lo_nana_lang";0;1;1;1;1
"-*croissantsarts";1;1;1;0,103;1
"*i_0323";0;1;1;1;1
"-*mattihappy_";0,004;1;1;1;0,921
"-*chaignatmassoumeh";0;1;1;1;1
"*i_0324";0;1;1;1;1
"-*cesu_vanbeek";1;0,001;1;1;1
"-*estellemp_";0;1;1;1;1
"-*riponnemauricebejart";1;1;1;1;1
"-*nicolas_digruttola";1;1;1;1;0,283
"-*feu_au_lac";0,004;1;0,102;1;1
"-*mat_teck";1;1;1;0,103;1
"*i_0325";1;0,44;0,024;1;0,186
"-*albin_b3risha";1;1;0,102;0,471;1
"-*schroeter_kevin";1;1;1;1;0,129
"-*morinaedonaa";1;1;0,592;1;0,133
"-*val_8_8_8";1;1;1;0,471;0,921
"-*lindita990";1;1;1;1;0,063
"-*noah_sim_lim";1;1;1;1;0,283
"-*dren_o6";1;1;0,977;1;0,364
"-*lindita_kryeziu_";1;1;0,736;0,212;1
"-*veton_ib";1;1;0,007;1;1
"-*taulant_t7";1;1;1;1;0,283
"-*franky2frozen";1;0,001;1;1;1
"-*merocco";1;1;1;1;1
"-*zenihajdari";1;0,001;1;1;1
"*i_0326";1;1;1;0;1
"-*123bocal";1;1;1;0,248;0,586
"-*jolantakrattinger";1;1;1;0,103;1
"-*jwl_sarah";1;1;1;0,001;1
"-*ninalhd_merz";1;1;1;0,103;1
"-*kubodecomorges";1;1;1;0,103;1
"-*fegyna_boutique";1;1;1;0,103;1
"-*jordy_lapassion";1;1;1;0,103;1
"-*celinestolz28";1;1;1;0,126;1
"-*el_sangre_de_toro";1;1;1;0,103;1
"-*magitherapeutique";1;1;1;0,005;1
"-*keyanncafelibanais";1;1;1;0,021;1
"-*mika_lightman";1;1;1;0,103;1
"-*bouzou_1020";0;1;1;1;1
"*i_0327";1;1;1;1;0
"-*sa_favre";1;1;1;1;0,283
"-*marlysbaumann";1;1;1;1;0,283
"-*yrjou_run";1;1;1;1;0,129
"-*anne_marion_freiss";1;1;1;1;0,283
"-*thierry_kapp";1;1;1;1;0,283
"-*christophe_luethi";1;1;1;1;0,129
"-*danidemorgins";0,074;1;1;0,308;1
"-*malikberkati";1;1;1;1;0,283
"-*oliviergillesmartin";1;1;1;1;0,283
"-*pauligiga";1;1;1;1;0,283
"-*superturtle43";1;1;1;1;0,129
"-*mrfred0";1;1;1;1;0,129
"-*vouillamoz";1;0,001;1;1;1
"-*isaline_ackermann";1;1;1;1;0,283
"-*manugau4it";1;0,001;1;1;1
"-*didierbonny";1;1;1;1;0,129
"-*pauline__katz";1;1;1;0,103;1
"-*andy_lanzabal";1;1;1;1;0,283
"-*marinocrett";1;1;1;1;0,283
"-*vic73021";1;1;1;1;0,283
"-*ref_bertrand_eric";1;1;1;1;0,283
"-*astridzwick_az";1;1;1;1;0,283
"-*roidujeu";1;1;1;1;1
"-*n_clvz";1;1;1;1;0,283
"-*alainbaudraz";1;1;0,007;1;1
"-*bornetgratien";1;1;1;1;0,283
"-*martinebusset";1;1;1;1;1
"-*chanterelle64";1;1;1;1;0,129
"-*marialuisa__13";1;1;1;1;0,283
"-*justsophie__";1;1;1;1;0,283
"-*melanie_figue_86";0;1;1;1;1
"-*regula_k_j";1;1;1;1;1
"-*dj_a_dess";1;1;1;1;0,032
"-*florian_paccaud";1;1;1;1;0,016
"-*studer_elisabeth";1;0,001;1;1;1
"-*walthiss";1;1;1;1;0,283
"-*frederiquechardonnet";1;1;1;1;0,283
"-*nheoht";1;1;1;0,103;1
"-*catochette1969";1;1;1;1;0,283
"-*fredericsuisse";1;1;1;1;0,283
"-*fabianaborelbravo";1;1;1;1;0,283
"-*thekrevet";1;1;1;1;0,129
"-*lisamarie_y";1;1;1;1;1
"-*marco_2232";1;1;1;1;0,283
"-*hostettlerjc";1;1;1;1;0,283
"-*nathmoscatelli";1;0,001;1;1;1
"-*pierrot2506";1;1;1;1;1
"-*carn1969";1;1;1;1;0,283
"-*tpmp_vdbluewin";1;1;1;1;1
"-*footmag_ch";1;1;1;1;1
"*i_0328";1;0,88;1;0;1
"-*l_e_a_mia";1;1;1;0,126;1
"-*martivargae";1;1;1;0,005;1
"-*fares_frm";1;0,04;1;0,471;1
"-*davidlabrocante";1;1;1;0,103;1
"*commentLikes_249";1;1;1;0,471;0,921
"-*emarki_97";1;1;1;0,103;1
"-*flofloleflow";1;0,001;1;1;1
"-*thomasalonsoo";1;1;1;0,021;1
"-*mllecassos";1;1;1;0,814;0,484
"-*ivn__ch";1;1;1;0,103;1
"-*paulemilemarchand";1;1;1;0,103;1
"-*lina_alg4";1;1;1;0,103;1
"-*gregigeni";1;1;1;0,021;1
"-*dani_bog18";1;0,04;1;0,471;1
"-*dweiss2001";1;1;1;0,103;1
"-*theogio2004";1;1;1;0,103;1
"-*neneee_sw";1;1;1;0,103;1
"-*mylittlepyr0";1;1;1;1;0,283
"-*leonore_sg";1;1;1;0,103;1
"-*deva_mrq";1;1;1;1;0,283
"*i_0329";0,03;0,093;1;1;0,131
"*postDate_4-11-2025";1;0,925;0,009;0,049;1
"-*_mtbclem_26_";0;1;1;1;1
"-*niko_on_sup";1;1;1;1;0,283
"-*velinovikj";1;1;1;1;0,283
"-*pardoxy91";1;1;1;1;0,283
"-*stephanegutmann";0;1;1;1;1
"-*claire_jgg";1;1;1;1;0,283
"-*loco_benito";1;0,04;1;1;0,921
"-*steph_rothen_";0;1;1;1;1
"-*fel_dvs_";1;0,001;1;1;1
"-*boiteaficelles";1;1;1;1;0,283
"-*sophierg13";0;1;1;1;1
"*i_0330";1;0,428;1;0,634;0,742
"-*max09_rilat";1;1;1;0,103;1
"-*marco_soares33";1;1;1;1;0,129
"-*dav_swiss_";1;0,001;1;1;1
"*i_0331";1;0;1;1;0,005
"-*sognia_richez";1;0,001;1;1;1
"-*aless_12157";1;1;1;1;0,133
"-*chr__ncc";1;1;1;1;0,283
"-*maela_j";1;1;1;0,308;0,888
"-*kobzeva_ekaterina";1;1;1;1;0,283
"-*tisstagram";1;1;1;1;1
"-*cormis1720";1;0,001;1;1;1
"-*ali_rerat";1;0,255;1;1;0,253
"-*thib_13_7";1;0,04;1;1;0,921
"-*marine_brthd";1;1;1;1;0,283
"-*iria_go";1;1;1;1;0,283
"-*__a2line__";1;1;1;1;0,283
"-*thesailorsirene";1;1;1;0,076;1
"-*swiss_urbanist";1;1;1;0,103;1
"-*gonthierweiss";1;1;1;0,126;1
"-*tiffany_cr";1;1;1;1;0,253
"-*cyrilsmagghe";1;1;1;0,103;1
"*commentLikes_357";1;1;1;1;0,283
"-*marion_lombd";1;1;1;1;0,016
"-*lucasamp40li";1;1;1;1;0,283
"*commentLikes_225";1;1;0,102;0,471;1
"-*isaline__dt";1;1;1;1;0,129
"-*eilon_bbsk";1;1;1;0,308;0,888
"-*07sinbad";1;1;0,432;1;0,888
"-*nath__j5";1;0,001;1;1;1
"-*angelyfrany";1;0,001;1;1;1
"-*chizunette";1;0;1;1;1
"-*jumi_juumii";1;0,001;1;1;1
"-*rosaabruna_";1;1;1;1;0,283
"-*cdy_26";1;0,001;1;1;1
"-*stewwww";1;0,001;1;1;1
"-*fatimamesquita1973";1;1;1;1;0,283
"-*charlie21121988";1;0,001;1;1;1
"-*bibimoi12372";1;1;1;1;0,283
"-*bonn92600";1;0,001;1;1;1
"-*ardnassalus";1;0,001;1;1;1
"-*arcriks";1;1;1;1;1
"-*a__z__r__a___";1;0,001;1;1;1
"-*manonstuder";0,074;1;1;1;0,253
"-*jxste_gabriela_chan";1;1;1;1;0,063
"-*cyntsuki";1;0,001;1;1;1
"-*claire_bdb";1;1;1;1;0,283
"-*filomene_gc";1;0,04;1;1;0,921
"-*chrissou1217";1;0,001;1;1;1
"-*_sego";1;1;1;1;0,283
"*i_0332";1;1;1;1;0
"*postComments_310";1;1;1;1;0
"-*cyril_nobs";1;1;1;1;0,129
"-*amiromesk";1;1;1;0,94;0,186
"*commentLikes_259";1;1;0,102;0,471;1
"-*dyson_v15";1;0,04;1;1;0,921
"-*insta_hernanisilwa";1;1;1;0,021;1
"-*diggged";1;0;1;1;1
"-*lrimaz_";1;1;1;1;0,011
"-*cmq_john";1;1;1;1;0,283
"-*theyloveevaaaaa";1;1;0,262;1;0,484
"-*deco2001";1;1;1;1;0,283
"-*jeunes_udc_vaud";1;1;1;1;0,032
"-*authentic_by_lisa";1;1;1;1;0,283
"-*cloebernier";1;1;1;0,103;1
"-*marx_et_lilith";1;1;1;1;0,129
"-*hugo_benoit1";0;1;1;1;1
"-*nicolas_rosse";1;1;1;1;0,129
"-*gaetan_brace";1;1;1;1;0,283
"-*jack_folly";1;1;1;0,103;1
"*i_0333";0,028;1;0,262;1;1
"*i_0334";1;1;1;0,002;1
"*postLikes_12100";1;1;1;0,002;1
"-*thierryfeuz";1;1;1;0,002;1
"-*kim_crv";0,424;1;1;0,057;1
"-*loic_555";1;1;1;1;0,283
"-*mata_hari_hm";1;1;1;1;1
"*commentDate_16-11-2025";0;0,001;1;1;1
"-*lfe_y";1;1;1;1;0,283
"-*guillaume_savary";1;1;1;1;0,283
"-*ecrmnt";1;0,014;1;0,524;1
"-*julhlf";1;1;1;1;0,283
"-*kmphotos_ch";1;1;1;0,126;1
"-*ivaanatienza";1;1;1;0,005;1
"-*r6_damian";1;1;1;1;0,283
"-*ricciozjd";1;1;1;0,103;1
"-*emanuel_dejesuus";1;1;1;1;0,283
"-*kevin_a_photorando";1;0,004;1;1;1
"-*tissotdo";1;0,001;1;1;1
"-*gab__19__";1;1;1;0,103;1
"-*lhomme_de_la_situation";1;1;1;1;0,283
"*i_0335";1;1;0;1;0,966
"*postComments_63";1;1;0;1;0,966
"-*silva_soka";0,028;1;0,262;1;1
"-*david_prvl";0;1;1;1;1
"-*eliemalasi";1;1;0,007;1;1
"-*viform";1;1;0,007;1;1
"-*dahlia_fds";1;1;1;0,103;1
"-*florian_siess";1;1;1;1;0,283
"-*lorik_mg";1;1;0;1;1
"-*kaynli_regaine";1;1;1;1;0,129
"*i_0336";1;1;1;0,471;0,921
"-*nicole_blacha";1;1;1;1;0,283
"-*berthod91";1;1;1;0,103;1
"*i_0337";0,88;1;0;1;1
"-*sdkkk17";1;0,135;0,262;1;1
"-*selinay_dem";1;1;0,007;1;1
"-*srh__wrs";1;1;0,007;1;1
"-*cihankobulan";1;1;0,102;1;0,921
"*i_0338";0,223;0,033;1;1;0,308
"-*alher_65";1;1;1;1;0,129
"-*mela_m_f";0;1;1;1;1
"-*danielprinzing";1;1;1;0,103;1
"-*antoniotonyklein";1;1;1;0,471;0,921
"-*markus_manz";1;0,001;1;1;1
"-*retosteinemann";1;0,001;1;1;1
"-*rintintin65";1;1;1;1;0,283
"-*hugo_10_ch";1;0,001;1;1;1
"-*_antho_qlf_";1;1;1;1;1
"-*swiss_sport_shirts";1;1;1;1;0,283
"-*espace_fitness_monala";1;1;1;1;0,283
"*i_0339";1;1;0;1;1
"*postComments_267";1;1;0;1;1
"*postReposts_139";1;1;0;1;1
"*commentLikes_655";1;1;0,102;1;0,921
"-*dr_jeremy_daneshmand4789";1;1;0,007;1;1
"-*max_teix";1;1;1;1;1
"-*rimabderrahman";1;1;1;1;0,283
"*commentLikes_371";1;1;1;1;0,283
"-*sii_ryn";1;1;0,102;1;0,921
"-*neida_ana";1;1;0,007;1;1
"-*olirbr";1;1;1;1;0,283
"-*quelimarques";1;1;1;1;0,283
"-*lazarounette";1;1;1;1;0,283
"-*chris_sikias";1;1;0,007;1;1
"-*fhn82";1;1;0,007;1;1
"-*thepoloaddict";1;1;0,007;1;1
"-*sabine_dormond";1;1;1;1;0,283
"-*samlamalice";1;1;0,007;1;1
"-*arthurnoverraz";1;1;0;1;1
"-*ericsteppenwolf";1;1;0,102;1;0,921
"-*mahmoud_alallosh";1;0,612;0,013;1;1
"-*chantal_e_diaz";0;1;1;1;1
"-*neweliemehdi";1;0,001;1;1;1
"-*fabiennepicaud";1;1;0,007;1;1
"-*ychem_ben";1;1;1;0,103;1
"*i_0340";0;0,379;1;1;1
"-*katialurati";0;1;1;1;1
"*i_0341";0,489;0,005;1;1;1
"*postLikes_12800";0,489;0,005;1;1;1
"*postReposts_149";0,489;0,005;1;1;1
"-*loic_bohler";1;1;1;1;0,283
"-*sabrinameghari";1;1;1;0,103;1
"-*titefantomette";0;1;1;1;1
"-*marika_russ_1";1;1;1;0,103;1
"-*marie_jaggi";0;1;1;1;1
"-*lydie_gicquel";1;1;1;1;0,283
"-*nadia_guzmandettori";1;1;1;0,103;1
"-*cecile_aebi";1;1;1;0,103;1
"-*ju_myz";1;0,001;1;1;1
"-*justin_widm";1;1;1;0,103;1
"-*barbara_franchitti";1;1;1;1;1
"-*sarahananor";1;1;1;1;1
"-*floh777";1;1;1;1;0,283
"-*eddie_fraisse";1;1;1;1;0,283
"-*rami_mirs";1;0,04;1;1;0,921
"-*kabukimonosan";1;0;1;1;1
"-*alienorbej";1;1;0,007;1;1
"-*alpaley";1;0,001;1;1;1
"*i_0342";1;1;1;0;1
"*postComments_260";1;1;1;0;1
"*postReposts_70";1;1;1;0;1
"-*nicoleduc_26";1;1;1;0,103;1
"*commentLikes_645";1;1;1;1;0,283
"*commentLikes_479";1;1;1;0,103;1
"*commentLikes_265";1;1;1;0,103;1
"-*violettelaunay";1;1;1;0,021;1
"-*bernardcharleslucien";1;1;1;0,814;0,484
"-*meli_mhln";1;1;1;0,021;1
"-*maggio71";1;1;1;0,103;1
"-*any_bram";1;0,04;1;0,471;1
"-*kinkywarrior";1;1;1;1;0,283
"-*siminutes";1;1;1;0,103;1
"-*nath___84";1;1;1;0,03;1
"-*philipshelby72";1;1;1;0,103;1
"-*gg_la87";1;1;1;1;0,283
"-*santhe8";1;0,001;1;1;1
"*commentLikes_310";1;1;1;0,103;1
"-*athenea_eff1291";1;1;1;0,103;1
"-*isabellesauser";1;1;1;1;0,283
"-*roxanequinodoz";1;1;1;1;0,283
"-*pa_sca_lina";1;1;1;0,103;1
"-*x_torx_x";0,028;1;1;1;0,484
"-*olivierbettex";1;1;1;0,103;1
"-*carosourd";1;1;1;1;0,283
"-*jaabirisorayamaya";1;0,001;1;1;1
"-*mehdikrichen";1;1;1;0,103;1
"-*sirop_th";1;1;1;0,126;1
"-*pat_christ";1;1;1;1;0,283
"-*julianerossetti";1;1;1;0,103;1
"-*fuzzdrop";1;1;1;0,103;1
"-*lipow";1;1;1;0,103;1
"-*laetiii96";1;1;1;0,103;1
"-*3z_gy";1;1;1;0,103;1
"-*cesarmirogarcia";1;1;1;0,021;1
"-*sunga_nga";1;1;1;1;0,283
"-*christinestruchen";1;1;1;0,103;1
"-*sorayadecaillet";1;1;1;0,103;1
"-*cara_mellia";1;1;1;1;1
"-*lauret_83";1;1;1;1;0,283
"-*sognosposi";1;1;1;0,005;1
"-*boulbouli";1;1;1;0,103;1
"-*luscher_rachel";1;1;1;0,126;1
"-*manonmerci_i";1;1;1;1;0,283
"-*angele_reymond_9";1;1;1;1;0,283
"-*tite_annick";0,004;1;1;1;0,921
"-*andres_gz0912";1;1;1;0,308;0,888
"-*zilverdove";1;1;1;1;0,283
"-*micael_z_fernandez";1;1;1;0,005;1
"-*bba9322";1;1;1;1;0,129
"-*joeyariosa";1;1;1;1;1
"-*astrid4258";1;1;1;1;0,283
"-*niclettekal";1;1;1;0,103;1
"*i_0343";1;0,977;1;1;0,081
"*postDate_5-11-2025";1;1;1;0;1
"*i_0344";1;1;1;0,002;1
"-*michaelvs13";1;1;1;0,103;1
"-*gwiazdzinski";1;1;1;0,103;1
"*i_0345";1;1;0,402;1;0
"*postLikes_8000";1;1;0,402;1;0
"*postComments_328";1;1;0,402;1;0
"*postReposts_92";1;1;0,402;1;0
"-*anoluc17";1;1;1;0,103;1
"-*pommepommenyc";0;1;1;1;1
"-*fabiennerahel";1;1;1;0,103;1
"-*meeeeeh_di";0;1;1;1;1
"-*nanouna65";0,004;1;1;1;0,921
"-*tana28";1;1;1;1;0,129
"*commentLikes_294";1;1;1;1;0,129
"-*mch_74";1;0,135;0,262;1;1
"-*mururoa0504";1;1;1;0,814;0,484
"-*hand_produced_design_atelier";1;1;1;1;0,283
"-*dveronique_rose";1;1;1;1;0,283
"-*oppy_filippe";1;1;1;0,103;1
"-*swissdesign";1;1;1;1;1
"-*voixpopulaire_media";1;1;1;1;0,129
"-*notlikeandre";1;1;1;1;0,283
"-*bergenthecat";1;1;0,007;1;1
"-*x_v_m_n";1;1;1;0,103;1
"-*allegripolliand";1;1;1;0,103;1
"-*fantinmoreno";1;1;1;1;1
"-*karakou42";1;1;0,007;1;1
"-*carlabastos6";1;1;0,102;1;0,921
"-*adnar7";1;1;1;1;0,283
"-*jiji_bklyn";0;1;1;1;1
"-*boudia994";0;1;1;1;1
"-*k_mirson";1;1;1;0;1
"-*loic_zf";1;1;1;1;0,283
"-*mgt1200";1;1;1;1;0,283
"-*johnk_afe";1;1;1;1;0,283
"-*samuel_hayoz";1;1;0,007;1;1
"*i_0346";0;1;1;1;1
"-*mel_piermaria_lanuza";0;1;1;1;1
"-*sib_ylle";0;1;1;1;1
"*i_0347";1;1;1;0;1
"*postComments_263";1;1;1;0;1
"-*lutshee";1;1;1;1;0,283
"*commentLikes_126";1;1;1;0,74;0,322
"-*patrick_1260";1;1;1;0,103;1
"-*hysen_dragoshi";1;1;1;1;0,283
"-*_julijulien_";1;1;1;0,021;1
"-*amand__e";1;1;1;0,001;1
"-*damienloichat";1;1;1;0,005;1
"-*leonard_geay";1;1;1;0,005;1
"-*gti_1989";1;1;1;0,021;1
"-*eric_winkler";1;1;1;0,021;1
"-*el_sennos";1;1;1;0,032;1
"-*nomad_hima";1;1;1;0,021;1
"-*greg_bovay";1;1;1;0,103;1
"-*luisbeuret";1;1;1;0,032;1
"-*boucherie_yerly";1;1;1;0,103;1
"-*lorenzo_fiammetta";1;1;1;0,103;1
"-*the_pifao_";1;1;1;1;0,283
"-*maradanjeanma";1;1;1;0,103;1
"-*guillaume_tache";1;1;1;0,103;1
"-*erik_brinkman";1;1;1;0,021;1
"-*esteban_briere";1;1;1;0,103;1
"-*catarinaalexandra_santos";1;0,04;1;0,471;1
"-*stahl_mein_leben";1;1;1;1;0,283
"-*jerome_mty_";1;1;1;0,471;0,921
"-*alexisberdoz";1;1;1;0,021;1
"-*alexia_pasta";1;1;1;0,101;1
"-*mini_loona290";0;1;1;1;1
"-*cg_anne_cecile";1;1;1;0,021;1
"-*yeto_suisse";1;1;1;0,103;1
"-*diagal_faust_tattoo";1;1;0,102;1;0,921
"-*jepado";1;1;1;0,103;1
"-*schedeljm";1;1;1;0,021;1
"-*hexadance";1;1;1;0,103;1
"-*amho_177";1;1;1;0,103;1
"-*didier6234";1;1;1;0,103;1
"-*my_wanderlust_eyes";1;1;1;0,103;1
"-*benhalimi1998";1;1;1;0,103;1
"-*abdulganisincar";1;1;1;0,103;1
"-*e_abramowski_";1;1;1;0,471;0,921
"-*hh2zo_";1;1;1;1;0,283
"-*ichbinmehdi__";1;1;1;0,103;1
"-*julienbricot";1;1;1;1;0,283
"-*anthony_stauffer_la_classe";1;1;1;0,471;0,921
"-*marinari_alessandro";1;1;1;0,103;1
"-*chicconosci";1;1;1;0,103;1
"-*marisa_iassogna";1;1;1;0,103;1
"-*a_longoria__";1;1;1;0,103;1
"-*geestettlu";1;1;1;1;0,129
"-*kourah_ge";1;1;1;0,103;1
"-*swiss_lycan";1;1;1;1;1
"-*nicolagimmi";1;1;1;1;0,283
"*i_0348";0,685;0,07;1;1;1
"-*maria_diaz2601";1;1;1;1;1
"-*jphyg";1;0,04;1;1;0,921
"-*laurie_canada";1;1;1;1;0,283
"-*pinacolada_ipa";1;1;1;1;0,283
"*i_0349";1;0,784;1;0;1
"-*angeloargelli";1;1;1;0,471;0,921
"-*msnbqphp";1;0;1;1;1
"-*rv_monica_18";1;1;1;1;0,283
"-*chrisrenou";1;1;1;1;0,07
"-*famille_roubieu_officiel";1;1;1;0;1
"-*chef_alexandre_renard";1;1;1;0,101;1
"-*dariolij";1;1;1;1;0,283
"-*day_dream08";1;1;1;0,101;1
"-*mimihasler";1;0,04;1;1;0,921
"-*jeje_regard";1;1;1;0,126;1
"-*kylianveyre0";1;1;1;0,103;1
"-*wasntmaych";1;1;1;1;0,283
"*i_0350";1;1;1;0,007;1
"-*yann_belloir";1;1;1;1;0,129
"-*rita_teix16";1;1;1;0,103;1
"-*siropapi_";1;1;1;1;0,283
"-*al_lam472";1;1;1;1;0,283
"-*bruce_perso";1;1;1;0,103;1
"*i_0351";0,328;1;1;0;1
"-*jess_malagasy";1;1;1;0,103;1
"-*pa_ce__";0;1;1;1;1
"-*kimnaocobain";1;1;1;0,471;0,921
"-*closixty";1;1;1;0,103;1
"-*olivier8669";1;1;1;0,021;1
"-*barbara_vmx";1;1;1;0,103;1
"-*fvr_ma";1;1;1;0,021;1
"-*matmat_dnmst";1;1;1;1;0,283
"-*gaeltristan_lock";1;1;1;0,001;1
"-*aurficke226";1;1;1;0,471;0,921
"-*sergefernex";1;0,135;1;0,814;1
"-*anoushka_27";1;1;1;0,103;1
"-*entamaliki";1;1;1;0,103;1
"-*isarosafamily";1;0,001;1;1;1
"-*olivier_ometz_";1;1;1;0,103;1
"*i_0352";1;1;0,004;1;0,84
"*postComments_203";1;1;0,004;1;0,84
"-*hamzamgram";1;1;1;1;0,283
"-*mathieu_couturier";1;1;0,184;1;0,572
"-*za_wzaw7400";1;1;1;1;0,283
"-*thijsjegen";1;1;1;1;1
"-*max_smadden";1;1;1;1;0,283
"-*sebastienhoffmann";1;1;0,592;1;0,133
"-*celinedessimoz";1;1;1;0,471;0,921
"-*sebastian_aylwin";1;1;1;1;0,283
"-*dahlias_baba";1;1;0,007;1;1
"-*peyman_khozoi";1;1;1;0,471;0,921
"-*titingogogo";1;1;0,007;1;1
"-*pgandara";1;1;0,102;1;0,921
"-*neovahh";1;1;1;1;0,283
"-*paola_brtl";1;1;0,007;1;1
"-*timmessner";1;0,001;1;1;1
"-*celine_crsz";1;0,04;0,102;1;1
"*i_0353";1;0,128;1;1;0,009
"-*sabiebike";1;1;1;1;0,283
"-*melissa_f5507";1;1;1;1;0,283
"-*sanstitre_art";1;0,001;1;1;1
"-*aliceog";1;1;1;1;0,283
"-*ana_luiza_br";1;1;1;1;0,283
"-*thibaultschluter";1;1;1;1;0,283
"*i_0354";1;1;1;0;1
"*postLikes_13100";1;1;1;0;1
"*postReposts_422";1;1;1;0;1
"-*sabour414_azimi";1;0,001;1;1;1
"-*lio_phyliseex";1;1;0,262;0,814;1
"-*dianadrc_";1;0,135;1;1;0,484
"-*matilda_tavelli";1;1;1;1;0,283
"*commentLikes_557";1;1;1;0,032;1
"-*katamarrant372";1;1;1;0,471;0,921
"-*l_atelier_du_style_coiffure";1;1;1;0,126;1
"-*keke_l_l";1;1;1;0,032;1
"-*t_gruaz";1;1;1;1;0,037
"-*cocogegeroro";1;1;1;1;1
"-*christianbaur61";1;1;1;0,021;1
"-*josianefazlija";1;0,001;1;1;1
"-*digitalportfoliobb";1;1;1;1;0,283
"-*max_engels44";1;1;1;1;0,283
"-*arnocto";1;1;1;0,308;0,888
"-*julien_berthod";1;1;1;1;0,283
"-*lowe_auslander76";1;1;1;1;0,283
"-*sophiesabin6";1;1;1;1;1
"-*navylafee";1;1;1;1;0,129
"-*saa_wanee7";1;1;1;1;0,283
"-*cynthiaoffishal";1;0,001;1;1;1
"-*david_revne";1;1;1;1;0,129
"-*tom_bour_20";1;0,001;1;1;1
"-*choucas_swiss";1;1;1;0,103;1
"-*icemayne777";1;1;1;0,103;1
"-*emmacatvegi";1;1;1;1;1
"-*miniloona";1;1;1;1;0,283
"-*anabela_sps";1;1;1;0,103;1
"-*sylvi_7610";0;1;1;1;1
"-*poppins4527";1;1;1;1;0,283
"-*nico_bxys";1;0,04;1;1;0,921
"*i_0355";0;0;1;1;1
"*postReposts_212";0;0;1;1;1
"*postDate_6-11-2025";1;0,817;0;0,379;1
"-*waldstatten";1;1;1;1;1
"-*mxnxe";1;1;1;1;0,283
"-*fab4fm";0;1;1;1;1
"-*su_zy_b";1;1;1;1;0,283
"-*melaniebgross";0;1;1;1;1
"-*art_uhr_10";1;1;1;0,103;1
"-*everydayseb";1;1;1;1;0,283
"-*oli_wood_169";1;0,001;1;1;1
"-*daphne_marie_antoinette";1;0,001;1;1;1
"-*rerat_emilie";1;0,001;1;1;1
"-*vladimir_soren";1;1;1;1;1
"-*gaelle_hawaii";1;0,001;1;1;1
"-*ici_annajuraskova";1;0,135;1;1;0,484
"-*sir_orfeo";1;1;1;0,103;1
"*i_0356";0,074;1;1;0,002;1
"-*sioberholzer";0;1;1;1;1
"*i_0357";0,798;1;1;0,001;1
